,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Period
0,-0.8306886582028856,0.9259312612471686,-1.189691039514695,-0.4283443254848924,0.14339208201229195,-1.0184640239470808,0
1,0.0741228039728321,-0.49861320214960864,0.782482091207735,-0.1599346857836965,0.7172771109585041,-0.7190610963033617,0
2,0.49187122670104805,0.5555723973938284,-0.10102306596923387,0.33626955282333476,1.3445056126482373,-0.26963542946702596,0
3,-0.2300460355683684,0.371106001165664,-1.114260712703348,-0.022998661224665085,0.4317885984933221,-0.554930647061149,0
4,0.49485427832654755,0.48686811229086197,0.42583222712653307,1.513452779058521,0.4822597845285932,-0.790183945463729,0
5,-0.1298564252767671,-0.33632313018427296,0.07726277510684955,0.03688144791597751,-1.0829766720199097,0.6476855912176261,0
6,-1.7680091114307714,-0.9190205465777208,0.9684987640749355,-1.629025005865797,-1.259444795904618,-0.6775199081039274,0
7,-0.09491459245916961,1.182537297418019,-1.5005309176585915,-0.22043804562932742,-0.2372111799830353,1.2793852345427,0
8,1.0902918225348681,0.44986122255691713,-0.10874176114089329,0.9532307494153442,1.0369246508403316,0.6164816147104896,0
9,-1.8305061209791615,-1.0154396752821138,0.06337570572725999,-2.201913991473246,-1.3040218593776847,0.0954571511681246,0
10,1.4372176115704842,-0.16258705397249146,-0.15181417180144147,1.4027591775872523,0.5060694465133401,0.9672217192448921,0
11,0.386542507286132,0.4208477437309138,-0.43965804744375747,0.6736302111471153,0.747404295792715,-1.248255085019076,0
12,0.449032726094977,-0.8432131253450953,0.4659902401550443,-0.32010327321111576,0.10901771527616733,0.5197880404372645,0
13,-0.1033931037939618,1.2900278111011538,0.3525716416150392,0.6997473981805316,-1.0182744969227626,0.21810019835385416,0
14,-0.5616921324403852,-1.1308672493276946,1.756521266747433,-0.6252685137394172,0.8816524060192851,-0.9498569111946681,0
15,-1.7986822625153878,-0.6718834857535171,-0.16681767865644784,-1.7486507229350041,-1.195180186184312,-0.18235638538480517,0
16,-0.1333384161781447,0.22437084281406555,-0.06936782672698921,0.39329564593930305,0.2703422703998296,-0.46118886074715676,0
17,-0.6364551558397903,0.781742802846829,-1.2848793351481473,-0.5901628309860225,-1.1917709849690643,0.35825278403773336,0
18,-0.9960389960521994,-0.6570404431154093,0.6019755498878274,-1.2477793014661502,0.13262457695198945,-0.9898232556367044,0
19,-1.079917929207098,-0.021778476613409623,-0.11597033840203354,-1.1380392330684304,-1.4280820139930686,0.3721092479227465,0
20,0.0764358840666679,0.14042735037200055,-0.22730514819260517,0.41171775724153636,-0.7817961206576246,-0.5417691736157709,0
21,-0.4250271331858931,0.18800640574006722,1.2826609828145865,0.05571339485643104,-0.2979748015336974,-0.579122411820552,0
22,0.956258238561843,-1.435101945738107,0.41036589668799694,0.22976480495443508,1.2683671427666972,-0.5174717214638008,0
23,0.007275406104301752,0.044487057911948256,0.20836107208108934,-0.1025120551749624,-0.45556909612250235,-0.26534320931807015,0
24,0.7190337300491032,-0.08323568061031357,-0.262529513016513,0.4136586752547363,-0.22550277706442556,0.8315332135893251,0
25,-1.4103578453333874,0.32369748356911815,-0.3753055544988046,-0.5160552473736774,-0.9693478170025268,-1.0277427985666694,0
26,-1.0057669330659365,0.5569583858680293,-0.34812450612672013,-0.28286147390536337,-1.2911013323614218,0.8582657703748792,0
27,-1.1643312483570305,-0.1028789879217461,0.08721326477190046,-1.1001285709054232,-1.7887709845420983,0.19653716608149494,0
28,0.4453638842041392,0.2394940966994008,-0.6701153735801982,0.14721966866945613,0.2570851369645137,1.779331765634581,0
29,-0.30671732814968505,-0.47318277649129703,-1.2410505986356801,-0.9119787213995998,0.439121169181052,1.6602113720288427,0
30,-0.9212886979387633,-0.09239081575575536,0.10970573822299602,-0.08371400935315645,-1.7379496381751358,-0.525512506198117,0
31,0.09995554476384397,-0.191077252072161,-0.10215786565355518,-0.21685528602888696,1.1136067116814081,-0.01641442498279843,0
32,-0.9642149813496711,0.4183219157982884,-1.1181224831879455,-1.0180129655826216,-1.1528408559326966,0.6492992036301476,0
33,-0.640763197142663,-1.4701901137082836,1.1009419792292992,-1.1917164568419985,0.7752862780849687,-0.04049376242604565,0
34,2.341134859654216,1.0778677444599718,-0.9790319580431894,1.9952343669848658,1.1173055708386581,0.7474764726178346,0
35,1.1947208670781455,-1.1396214426526226,1.6310957833829862,0.6855101668994072,2.154087145906437,-1.324975883578663,0
36,-0.08630723009635571,-1.1810511982165788,1.6832562818831887,0.10835565407158965,0.6021512992343664,-1.5412774739170214,0
37,0.875611846735321,-1.6526583025494386,0.5894516145547394,0.318362294615064,2.0024727310638744,-1.2693246456816352,0
38,0.29925063054185663,2.0607630982050353,-2.01695611721568,0.7597863013443145,-0.5920725332781746,0.41018899849345813,0
39,-0.06891273183170743,0.037285612226291245,-0.9878026628854589,-0.43002159929562617,-0.12551230864818375,-0.4236924639299371,0
40,-1.0743997924558515,-0.2078235368980525,-0.8168094784647408,-1.3053671628497752,-0.2599759805019825,-0.4531539012842398,0
41,-0.8294114710312688,-0.6484360972846235,0.7987898652791077,-0.41376745571524987,-1.32581721914035,-1.0149409805697283,0
42,0.7683731077194407,0.08019361719009697,-0.09781466546760562,0.6864855143496953,1.3782904342110573,-0.3502115593738528,0
43,0.4479780030635272,-0.09708207487708978,-0.2333220584773508,0.4287488215494355,-0.04012692470306311,0.6173824774560974,0
44,0.0019085984764096566,1.051825696403023,-0.45564683553693336,0.5332949005895453,-0.2668885042685152,-0.23789489870610003,0
45,-0.45917219058111336,0.11974011700575361,0.49289804746642846,-0.383887340076667,1.4002005512513616,-1.6259147062963981,0
46,-0.22905658951625482,-1.3996787874444665,1.135949014408455,-0.48894710828634086,1.3545277171405934,-0.9830964721814125,0
47,-2.0649359387328694,-0.11741936807446425,-0.5393395083744984,-1.9335104778058574,-1.7778116898253233,-0.7093777829143119,0
48,1.9845505026809778,-0.32308159772457046,0.621012996715905,1.5996713172739319,0.24879246969704338,1.0876897588496683,0
49,-0.8232589834804118,-0.5676893870770557,-0.36684136603784584,-1.1581106413591833,-0.35047580014044266,0.110364837341555,0
50,-0.09485094232793422,-0.4350215259020255,0.46470207566971095,-0.477798942325793,-0.6532494007429518,1.7463703723073731,0
51,-1.1803477641892919,-0.11790761660959788,-0.057864744238297496,-0.7354950338799797,-0.8705202519877094,0.08178105261723333,0
52,0.6744058256490524,1.1724631960733425,-1.1694192004162665,0.44549387119667794,-0.6132443702398231,2.1794477860449923,0
53,-1.2431231707430948,-0.38714940573310574,0.43851325345339076,-1.2720299888467068,0.1095869923747464,-1.3877936739841579,0
54,-0.8316037932165887,-0.5952020800013584,0.011554675279312804,-0.755381367432382,-2.2893863034407866,-0.1967365406682088,0
55,1.410144977668499,0.3199833945383756,0.3351165831807605,1.5263273761076717,0.6164939055714415,-0.5773486021169755,0
56,-1.2182102190402344,-0.5377771584083171,-0.5530902943579153,-0.9593225461928554,-1.3961875323933486,-0.14226150614425262,0
57,1.2497526112470683,-1.2133091693595148,0.7925927845709246,0.5898979749744814,0.9479341602528646,-0.28311467072294827,0
58,-0.4648941745554667,-1.308689703821569,0.4457734517824963,-0.9432307897283388,0.7961512254716393,-0.7388698522576892,0
59,-1.552154396922209,0.09522608381368351,-0.7714243746420405,-1.2190612158529013,-1.0294618819899746,-0.11298291536436492,0
60,1.3008320641501359,1.9041254459571042,-0.5751045349503061,1.6978868071182054,-0.24236888998257203,1.076337948584196,0
61,-0.08761931964159776,1.3882042305070024,-0.7215251625751677,0.44248002096304684,-0.749354037446622,0.8267007796938122,0
62,-0.43235162994853005,-0.41221588379816126,-0.4974260129002849,-1.1335046164963622,0.19147355366650243,1.600314922306496,0
63,-1.4142374352578442,0.033262873588585234,-0.7366018918719467,-1.1683592273116516,-2.562469108283865,0.998904951624972,0
64,0.03503136315461141,0.5465393454190249,-0.7767577187485276,0.6276322409885328,-0.7255499462666053,0.6520537233217405,0
65,-0.03315103032000987,-0.7528314970294319,1.2607372383584372,-0.17424412469383982,0.7109923398538495,-1.1886627167116341,0
66,0.4557243483121648,-0.8824844647292419,0.05721206761617952,-0.39361115500518623,-0.18139668990766303,0.4175716653970441,0
67,-1.7407163501003986,0.04200537810113795,-0.32907536960933714,-1.2490226686047543,-1.549665027564269,-0.3250322880407121,0
68,0.9741818053696383,0.6449417311095101,-1.734753251421104,0.7699356909610934,-1.0538965503138782,1.7320334687904504,0
69,-0.6459854951801832,-2.286773021191495,1.784123887758158,-1.506341651302217,1.6817748927577867,-1.828656893407628,0
70,0.7649602555004792,1.3178728994558813,-0.7655462300876844,0.5044038683398762,1.3001734227807658,0.5135297089251903,0
71,-0.17430892182591973,0.4696199394883312,-0.7500814993492527,-0.08243273756741146,-0.9035960123378222,0.6579890463208659,0
72,-1.1403167811756472,-0.45828735793249303,-0.03684785259960419,-1.245241850074773,-0.05865652879583832,0.2971888220857894,0
73,-0.8755836699957174,0.5591839041634853,-0.7786234207364516,0.18357178331641635,-0.22243282648105323,-1.0709196552652127,0
74,-1.8182594938252215,-0.9755230124112418,1.136798576703979,-1.8595587238449163,-1.1049302301236474,-0.5854901137507647,0
75,-1.160059976133255,-1.9258956195134764,2.2423809948190954,-1.125594466184638,0.6124052312615411,-1.6130962798105002,0
76,0.7892144045585707,1.6754725991723838,-0.48707070875444664,1.0272144205383669,0.6175189645792828,0.4525424588170627,0
77,-0.26720450823930614,-0.09960292249224799,0.5304097336311904,-0.11344329266432203,0.16058883911329713,-1.3351841024937816,0
78,0.20576588897521284,0.17534732095025854,-1.291708271839526,-0.017370372124700783,-0.3856008903191476,1.0366240200561276,0
79,-0.9261440703003975,0.02972661143502968,-0.04606522480591439,-0.9560329311824172,-1.6806727555087806,0.8077368470583232,0
80,-1.8176789836523548,-1.087344201609925,1.3946238313026134,-1.9782516734020315,1.16850546326558,0.14398756549193373,0
81,-0.814143604493247,-0.7625101577043344,1.0691906546109473,-0.5059483173378111,0.15352724180743987,-2.287135951647153,0
82,0.3788708886911975,-0.7407635654404529,-0.04734702468596083,-0.45661295979096883,-0.4061846933642763,1.142933653794814,0
83,0.3424506605278623,-0.008776697293653754,-0.884372397681207,-0.1446780265902749,0.6148170256084102,0.26006260200994485,0
84,-1.080643125843035,-0.5638287015987292,2.1105591612421697,-0.6374082326882078,1.5156447121402843,-1.4707065194032911,0
85,0.09859622998496999,-1.6918987131814085,0.990750966705819,-0.18991423802537516,0.987221645857838,0.15124136008777564,0
86,0.5144329451547015,-0.8909207282761398,0.6512020385478339,-0.017582452713429928,1.1938458127672602,0.0005386150453282661,0
87,0.5694381561924053,1.6007693321918113,-0.6496959795042652,1.661269676555871,-0.8511001257847531,1.3029649543291248,0
88,0.4048700529635443,-0.7679033283523943,0.1857057066660538,-0.23531052962102197,-0.4189694906504166,1.1262408451519659,0
89,-0.9347915703087398,-1.2298173817248603,1.6506074036461689,-0.7271650771700388,0.4846430512508878,-1.0521047066068319,0
90,-0.03404449112904988,-0.11253484401792072,-0.1314396614677909,-0.32670473079712786,0.33503732695798366,0.08590877943791517,0
91,1.1780537756505967,0.4556405723809912,-0.5799558946849853,0.7915149383520388,0.7494281481345185,0.07725905848865659,0
92,-2.2600565454163237,-0.013294766935700607,0.49728061920032157,-1.7566042143383966,-1.1557709042672244,-0.977817935582412,0
93,0.9031716916164064,-1.2261387399012582,-0.30219388375011236,-0.1927943435288588,0.9631809136643932,-0.09379767958751911,0
94,0.9195903177152273,-1.5150380271330461,1.826020987777648,0.2957146352119845,2.9423415160542765,-1.7863824007355356,0
95,-2.6806767282890736,-1.4248301292596097,0.582861897989049,-2.74655071937915,-1.063002500760215,-0.38608388930587273,0
96,-0.7842189526149954,-0.12846474484620213,-1.0294196643916858,-0.7484828021837225,-1.4696501937355086,1.694128431033233,0
97,-0.3330295401498907,-0.9125427704966832,-0.38130272564602125,-1.159001411534692,0.730056132004222,0.28745328044711604,0
98,-0.4121854212581328,-1.847543903419048,1.2895949239384057,-0.7612731127961179,0.08062669621459868,-0.41410403804584806,0
99,1.2151836152503201,1.1122715434314294,-1.4998252265915253,1.4087138814136242,0.3246956679265441,-0.6996294573245003,0
100,0.06429648107902111,1.0271142984673642,-0.4631852002747371,0.725413252535829,0.05448206163711827,-1.0407023320792126,1
101,1.1313615576890352,1.5572643986825954,-1.222812243012115,1.719265036813367,-0.5769900506954264,0.4301272124524191,1
102,-0.3251048632619716,-0.5154058920754608,0.594494732792394,0.142806674064578,-0.6601516567054867,-0.22833960488795066,1
103,-0.36525638684828204,-0.8712037744308955,0.37169972364557363,-0.6621248888347676,0.17843502984936851,-0.003125201639491233,1
104,0.20871950385633575,0.7299620343322466,-0.11145911159572966,-0.006045302080597573,0.42725537074406095,-0.026315673966340818,1
105,1.1897733654555038,0.27546619940623934,-0.6753857655091066,1.1402401692451527,0.5277518281860543,0.10529023843882004,1
106,-0.4158914432129336,-0.4360139728366478,1.0882230392779657,0.13566577786806386,-1.5039995537281654,-0.44433275660785215,1
107,-0.03650295824705459,-0.2433539759530055,-0.5219841712235482,-0.5060618842150922,0.7109090117014462,-0.14583973473523112,1
